customer_id,gender
14307675,1.0
41206871,1.0
58357698,1.0
89608665,0.0
2151916,0.0
16509297,1.0
47813751,0.0
35273632,0.0
31453935,0.0
70458117,1.0
43519913,1.0
78186078,1.0
29625170,1.0
89262096,0.0
23953673,1.0
86806590,1.0
79027525,1.0
49787894,1.0
30552137,1.0
15142137,0.0
23701543,0.0
74445325,0.0
78235796,0.0
27698582,1.0
26175533,0.0
82070267,0.0
36895172,0.0
86199849,0.0
73632143,0.0
10230827,0.0
49365990,1.0
28051379,1.0
83231379,1.0
55703722,1.0
49235515,1.0
4287022,1.0
82934797,1.0
97187801,0.0
57745281,1.0
46933914,1.0
92052392,1.0
60296544,0.0
78215370,0.0
92337108,0.0
59506410,0.0
55369363,0.0
27466074,1.0
12908885,1.0
99692933,1.0
91977655,0.0
28725127,0.0
74656705,0.0
18630870,1.0
66714675,1.0
26647236,1.0
98432201,1.0
22986190,1.0
86755562,1.0
73117800,1.0
59656984,0.0
51285559,0.0
55514131,1.0
22082015,0.0
91210508,0.0
83310079,0.0
71755027,1.0
76879710,0.0
61457824,0.0
46549491,0.0
42348677,1.0
18825101,0.0
11139526,0.0
65495599,1.0
46999340,1.0
36018364,1.0
51839664,1.0
51406373,0.0
65876954,0.0
75521890,1.0
3046869,0.0
92177979,1.0
97687262,0.0
99241296,1.0
96328771,1.0
83271538,0.0
74160301,1.0
14682884,1.0
7802693,0.0
34157582,0.0
55013765,0.0
56129260,1.0
24599321,1.0
45371529,0.0
8180711,0.0
72896314,1.0
67923421,0.0
59067224,0.0
90199889,0.0
32404954,1.0
64988012,1.0
84608194,1.0
78728657,1.0
4008554,1.0
67874003,1.0
17576256,0.0
29117858,1.0
36996495,1.0
22646103,1.0
73672459,0.0
46617094,1.0
54978125,0.0
84179112,1.0
36659899,1.0
49530061,0.0
7598703,1.0
30959921,0.0
23898185,0.0
56681140,0.0
17173846,0.0
91073908,0.0
15939752,0.0
65550669,0.0
34026442,0.0
32894421,1.0
93369119,1.0
47057470,0.0
81790042,1.0
28893182,0.0
12374003,0.0
2366066,0.0
72854087,0.0
80357050,0.0
48846477,1.0
9074485,1.0
11639778,0.0
12325802,0.0
80444902,0.0
95606586,1.0
55418175,1.0
15548583,1.0
25998489,1.0
56589562,1.0
96541740,0.0
44706920,0.0
32454609,1.0
18516500,1.0
88943100,0.0
91426374,0.0
39122979,0.0
15847149,0.0
45702843,1.0
30627668,1.0
36834549,0.0
66119425,0.0
83217980,0.0
14587386,1.0
40759789,0.0
21962984,0.0
76582767,0.0
47490635,0.0
23188180,1.0
3754006,0.0
53799749,0.0
68526161,1.0
31367980,1.0
9109443,0.0
62509484,0.0
58046523,0.0
53522229,0.0
2261311,0.0
18333711,0.0
90345699,0.0
21077584,0.0
29865481,1.0
76882240,1.0
11294007,0.0
87756517,0.0
40610322,0.0
29886887,1.0
38976924,0.0
25588143,1.0
51734050,0.0
41756011,1.0
70420440,1.0
35484006,1.0
38332437,0.0
40944313,1.0
62320055,0.0
24116864,0.0
83000664,1.0
46217685,0.0
61078488,0.0
962405,0.0
34189519,0.0
64671404,1.0
12269528,1.0
75345598,0.0
25044249,1.0
63828136,0.0
30843349,0.0
52515447,0.0
72107908,1.0
86009970,1.0
5647120,0.0
58584278,1.0
49857540,1.0
48644905,0.0
31974499,0.0
63974778,0.0
8293832,1.0
38253999,0.0
10064386,0.0
74508021,1.0
94698767,0.0
97631536,0.0
76563396,0.0
8816632,1.0
24763937,0.0
82486592,1.0
72226124,1.0
68306351,1.0
65943371,1.0
32250197,1.0
46448575,0.0
69781882,1.0
14231524,0.0
9672790,0.0
28137542,1.0
47350031,0.0
41750378,1.0
90994943,0.0
88319131,1.0
12336680,1.0
7588127,1.0
20795048,0.0
26047380,1.0
63144735,0.0
61844784,0.0
11397041,0.0
24163664,1.0
62052075,0.0
42859567,0.0
10832516,0.0
34817051,0.0
27841890,1.0
63710536,0.0
65224677,0.0
74351422,0.0
18864557,0.0
25373233,0.0
51099815,0.0
24630028,1.0
32531135,1.0
89498932,1.0
64701057,1.0
32544958,0.0
69713869,0.0
5071786,1.0
96907636,0.0
60859745,0.0
83434674,1.0
95871708,0.0
89069735,1.0
31240824,0.0
61598535,0.0
72575284,1.0
75764715,0.0
61783531,0.0
65826992,0.0
79780256,1.0
27213328,1.0
9200964,1.0
13828654,0.0
4741880,0.0
45723574,1.0
26689827,1.0
88727220,1.0
76580001,1.0
39819120,1.0
50426364,1.0
37671369,0.0
22068186,1.0
1013842,1.0
70525253,0.0
28431923,0.0
94211522,0.0
99623433,1.0
64404394,1.0
41394223,1.0
51749542,1.0
11092914,1.0
32550221,0.0
3484746,0.0
52482165,0.0
20254708,0.0
65205704,0.0
4953958,0.0
87111015,0.0
20320139,1.0
61466009,1.0
84841544,0.0
26342114,0.0
52489320,0.0
28565998,0.0
78847089,1.0
49666606,1.0
13419115,0.0
61451968,1.0
17908138,1.0
88935077,0.0
25966874,1.0
66894927,1.0
79038293,1.0
66712056,0.0
97968421,1.0
50183949,1.0
16622470,1.0
98770246,1.0
36964057,1.0
96554723,1.0
62233373,0.0
47116529,0.0
42426678,1.0
56680038,1.0
61733281,0.0
60004384,1.0
63911920,1.0
44124299,1.0
4165598,0.0
1568833,0.0
76974831,0.0
6085926,1.0
54759922,0.0
12064455,0.0
12842184,0.0
49667378,1.0
86344405,0.0
99501605,0.0
69821480,1.0
64196239,0.0
17793655,0.0
75724912,1.0
71931448,0.0
72749791,1.0
97204638,0.0
22060157,1.0
75166368,0.0
89038920,0.0
15347446,0.0
75470815,1.0
66717911,0.0
24946026,1.0
36191280,1.0
36503319,1.0
68257594,0.0
13182172,0.0
84734182,1.0
88975739,1.0
84430668,0.0
35593140,0.0
63054177,1.0
47589106,1.0
60084182,0.0
71813116,0.0
29593738,0.0
79692896,1.0
90393281,0.0
4696786,1.0
15866910,1.0
41315036,1.0
26344467,1.0
82226539,0.0
27979606,1.0
66367958,0.0
23190416,1.0
69447665,1.0
8632588,1.0
20072776,1.0
16447728,1.0
76282911,0.0
19599329,0.0
54809595,0.0
20018771,0.0
66616905,0.0
92917530,0.0
85186488,1.0
70380464,1.0
86387909,1.0
89879339,0.0
64690140,0.0
97556299,1.0
29862509,0.0
29505771,1.0
61764389,1.0
29663240,1.0
24915105,0.0
26690755,1.0
75496316,0.0
95909249,1.0
14169381,0.0
80552815,0.0
43212257,0.0
79244627,0.0
85799976,1.0
3707094,0.0
48746395,0.0
50281633,0.0
18074104,1.0
13532732,1.0
76655905,0.0
2992932,0.0
13888991,1.0
78028657,0.0
26108972,0.0
90724534,1.0
88538376,0.0
61009373,0.0
6794075,0.0
46319037,1.0
93818432,1.0
53817387,1.0
70888346,0.0
88478994,0.0
69086434,1.0
20142136,0.0
25132163,1.0
76366172,1.0
7999946,0.0
69481975,0.0
34490133,0.0
41463776,0.0
94205618,1.0
52847004,0.0
87750165,1.0
89547703,1.0
25967949,1.0
99302313,1.0
92177496,1.0
94671654,0.0
10839610,0.0
7808483,0.0
91309582,1.0
14331004,1.0
59235280,0.0
28168112,1.0
77597780,0.0
45026868,1.0
54372604,0.0
83212336,0.0
38583291,0.0
31876837,0.0
86158591,0.0
60576214,0.0
63497618,1.0
94599685,0.0
90958995,0.0
12547172,1.0
1848866,0.0
39308561,1.0
73263344,1.0
49191324,0.0
50032971,0.0
12678319,1.0
59284472,0.0
41218578,1.0
77662388,0.0
59211382,1.0
77058473,0.0
64029834,1.0
79386658,0.0
2611317,0.0
80795959,0.0
86671427,1.0
21988907,1.0
76166690,0.0
50303489,1.0
84580153,0.0
15604721,0.0
83805343,0.0
64532057,0.0
72430383,1.0
53624598,0.0
52541358,0.0
37257010,0.0
44763290,1.0
80776562,1.0
46272734,0.0
28155269,1.0
74231858,0.0
24136554,1.0
44107485,1.0
9072964,1.0
37796079,1.0
89945711,0.0
49355130,0.0
38679759,0.0
3137260,1.0
83839911,0.0
28277955,1.0
46890366,0.0
17703557,1.0
4208081,1.0
80112107,0.0
32782822,0.0
90891731,1.0
35713305,1.0
65773526,0.0
98960303,0.0
74332639,0.0
55799185,1.0
78085289,1.0
2172915,1.0
27360511,1.0
55943826,0.0
27391443,0.0
52228846,0.0
75669940,1.0
9978856,0.0
12803072,0.0
78940625,0.0
19149664,1.0
31466611,0.0
19087930,1.0
53602776,1.0
43253444,1.0
74259432,0.0
69613297,0.0
99367057,0.0
88606839,0.0
60070226,0.0
17394948,1.0
7346340,0.0
47746953,1.0
30605495,1.0
16462973,1.0
96367202,1.0
63387697,0.0
44719963,0.0
97470709,0.0
53395,0.0
55388963,0.0
91710155,1.0
55192578,0.0
50186683,1.0
71906343,1.0
56178851,0.0
69913615,1.0
68079988,1.0
9149677,0.0
10026296,0.0
51153716,1.0
91962436,0.0
33403953,0.0
85939459,0.0
61599694,1.0
49254761,1.0
70490446,0.0
39052021,0.0
90715593,1.0
95032259,0.0
65728672,1.0
79810881,0.0
77171868,0.0
96915138,0.0
59053159,1.0
36555105,1.0
27903607,1.0
824085,0.0
98151823,0.0
61276826,0.0
10796448,1.0
43496917,0.0
44681594,0.0
74526250,1.0
63066346,0.0
23513295,0.0
29709918,0.0
96666345,1.0
65356478,0.0
68742453,0.0
92627852,1.0
65346193,0.0
80932478,0.0
50939708,0.0
3886317,1.0
4309953,0.0
34614838,0.0
29268985,1.0
87574305,0.0
32842179,0.0
57352697,0.0
81709063,1.0
65311903,0.0
46385782,1.0
4730614,1.0
95088517,0.0
58788921,1.0
6323787,1.0
81848197,1.0
67595521,1.0
126081,1.0
69642352,1.0
33199073,0.0
53135497,0.0
45859594,1.0
86069414,1.0
77078020,0.0
16191966,0.0
50034854,0.0
55913070,0.0
58266143,0.0
50212809,0.0
72547488,0.0
74630945,0.0
15809747,0.0
89267268,1.0
61339818,0.0
46330016,0.0
85854450,0.0
96574694,0.0
49083661,0.0
22665815,1.0
16481372,0.0
88382859,0.0
85032270,1.0
93123732,0.0
73933347,0.0
47708756,0.0
63020711,1.0
98488344,0.0
75101515,0.0
70654803,1.0
94846611,1.0
38499941,0.0
41600750,0.0
16730077,1.0
63408177,1.0
58547140,0.0
36642100,0.0
4314113,1.0
46413661,1.0
25519406,0.0
4860023,0.0
94047137,0.0
50143188,1.0
51324138,1.0
56969603,1.0
69401263,0.0
36024071,1.0
28641319,1.0
22313840,0.0
69494290,0.0
37178548,1.0
79673986,0.0
42855746,0.0
50331232,1.0
19011675,1.0
41965418,0.0
92403086,0.0
46040640,0.0
31850028,1.0
88473880,0.0
94619955,1.0
40003904,0.0
51303724,1.0
72347452,0.0
65352133,0.0
18649620,0.0
56697757,0.0
82064262,0.0
46134994,1.0
43941597,0.0
64612686,0.0
85699963,1.0
21968868,0.0
67087806,0.0
14711088,0.0
41629286,0.0
94211449,0.0
39208460,0.0
11631823,1.0
85356295,1.0
63100096,0.0
18399534,0.0
9659665,1.0
55241935,1.0
49933875,1.0
97666258,0.0
97501965,0.0
96470094,1.0
51070933,1.0
73075602,0.0
9256099,0.0
71100796,0.0
80917162,0.0
6913631,0.0
62969386,1.0
56420506,1.0
56687390,0.0
63151507,1.0
63782297,0.0
72324787,1.0
81685314,0.0
58473809,0.0
61313305,1.0
40143664,0.0
45627866,0.0
65411135,0.0
81479064,1.0
85681838,1.0
39224801,1.0
5067196,0.0
89637426,1.0
64684055,1.0
19231543,0.0
24405181,0.0
8685331,0.0
63723940,1.0
87953844,1.0
59233664,1.0
3316837,1.0
94632271,1.0
98382788,1.0
58433783,1.0
74428668,0.0
40035863,1.0
6793144,1.0
83454098,0.0
22511212,1.0
18894090,1.0
79818906,1.0
77755850,0.0
14480573,1.0
85821996,0.0
8021143,0.0
72097563,0.0
49635827,1.0
60632738,0.0
89046659,1.0
18528564,0.0
91712452,0.0
73108951,0.0
62353531,0.0
72188664,1.0
21928402,0.0
39762893,0.0
35640160,0.0
57643619,1.0
35686784,0.0
90233782,0.0
9899289,0.0
2102941,0.0
43732528,0.0
65736030,0.0
91619045,1.0
126935,0.0
12041525,0.0
7664058,1.0
62939779,1.0
96626493,0.0
85841930,1.0
32693947,0.0
74904159,0.0
21489148,1.0
73863744,0.0
34688933,1.0
16405988,1.0
34756635,0.0
33014890,1.0
70259852,0.0
71513657,1.0
35245068,1.0
18571719,0.0
47588079,1.0
38949486,1.0
621247,0.0
44110479,0.0
87780866,0.0
94098171,0.0
72010505,1.0
54518053,1.0
75841500,1.0
50350048,0.0
60133658,0.0
18527429,1.0
15747982,1.0
43999420,0.0
1843439,0.0
35638869,0.0
55961571,0.0
45431238,1.0
87822979,0.0
92919566,0.0
11535483,1.0
17035523,1.0
99581668,0.0
73985249,0.0
34352632,1.0
15971667,0.0
19751035,0.0
31317727,0.0
82133712,1.0
68371332,1.0
20691853,1.0
19961643,1.0
12019706,1.0
39697640,1.0
11604095,1.0
78308523,1.0
56818375,0.0
65463633,1.0
13528851,0.0
17889916,1.0
44204936,0.0
5917074,0.0
10011328,1.0
13990747,0.0
5222307,1.0
15503089,0.0
86738648,0.0
72646455,0.0
24553371,0.0
67710245,1.0
47995959,1.0
28205332,1.0
54305536,1.0
55241651,1.0
12914769,0.0
3951925,0.0
94395091,1.0
55392310,0.0
79571948,0.0
21711483,0.0
9060208,1.0
82881815,1.0
4095398,1.0
63281295,1.0
48119333,1.0
36945615,0.0
20371922,0.0
94618839,0.0
22776912,0.0
58479570,0.0
29982886,0.0
36473105,1.0
49400049,1.0
91235832,0.0
96991635,0.0
63300474,1.0
16057697,0.0
90499028,0.0
23566557,1.0
87923873,0.0
20336527,1.0
18780719,0.0
35650432,0.0
14421509,0.0
90641486,1.0
45548906,1.0
31009144,0.0
84656973,0.0
85948378,1.0
2314154,0.0
8501277,1.0
49836853,0.0
6079821,0.0
58011867,0.0
89003636,0.0
17178672,0.0
40868214,0.0
43030014,1.0
6915116,0.0
6335360,0.0
7822048,1.0
36701802,0.0
14248648,1.0
71471760,0.0
51615730,1.0
37556658,1.0
88330641,1.0
18828201,0.0
80140412,0.0
28006767,0.0
14444565,0.0
50859777,1.0
20091859,0.0
72327046,1.0
16799312,1.0
72470388,1.0
66368134,1.0
76380054,0.0
18935419,0.0
20429748,1.0
42393167,1.0
17033704,0.0
26495360,1.0
11573006,1.0
66078283,0.0
1071870,0.0
51611278,0.0
20930910,1.0
9700419,0.0
771111,0.0
1645333,0.0
94367969,0.0
15400383,0.0
10645422,0.0
86327634,0.0
81900784,0.0
76888933,1.0
16563089,1.0
23204999,0.0
86360614,0.0
20171368,0.0
75131411,0.0
87902560,1.0
98727590,0.0
48675742,1.0
66499894,0.0
80585790,1.0
33153217,1.0
630248,0.0
99563406,1.0
27976780,0.0
90541594,0.0
83571788,1.0
97963238,1.0
58825283,1.0
4887844,1.0
41214068,0.0
32776178,1.0
98408171,0.0
71854920,0.0
41250878,0.0
67271773,0.0
49391429,0.0
43486791,0.0
15789572,0.0
99849278,1.0
70050692,1.0
23833911,1.0
44515592,0.0
39233919,1.0
53796916,1.0
85907961,0.0
21392336,1.0
39489228,0.0
32616105,1.0
36162951,1.0
42337032,0.0
33387370,1.0
97799588,1.0
77686369,1.0
38251376,0.0
81179196,0.0
86247579,1.0
17120770,1.0
32676912,0.0
31984797,1.0
63770741,0.0
51641762,1.0
36598627,0.0
2338817,1.0
21845362,0.0
53423439,1.0
51464163,0.0
3399566,0.0
59912360,0.0
64004910,0.0
60470683,0.0
6411933,0.0
64306331,1.0
34338435,0.0
4165519,0.0
69907295,0.0
70749448,0.0
47960112,1.0
53800437,0.0
46510267,0.0
94968016,1.0
43979678,1.0
79575302,0.0
68025255,1.0
6507142,1.0
41347113,0.0
65042620,1.0
60487311,0.0
7231587,0.0
83342877,0.0
2852393,1.0
28035686,0.0
28423951,0.0
31822198,1.0
14151691,1.0
53411904,0.0
55318991,1.0
50793398,0.0
36526823,1.0
98313092,1.0
29843082,1.0
92545103,0.0
22473210,0.0
95046694,0.0
21417943,0.0
36035955,0.0
47446562,0.0
7334738,1.0
9045235,0.0
55155321,0.0
280339,1.0
1093304,0.0
50891156,1.0
82584293,0.0
40824471,1.0
34929323,0.0
60703794,1.0
80742712,1.0
18321497,0.0
82609845,0.0
66977616,1.0
93453966,1.0
81234262,0.0
41077349,1.0
44900801,0.0
36865104,0.0
2368868,0.0
232342,1.0
7351769,0.0
56049007,1.0
46353127,0.0
53930440,0.0
59728965,1.0
15206009,0.0
19061005,1.0
58656137,1.0
27475547,0.0
66801222,1.0
79751499,1.0
64410602,0.0
45510423,0.0
31007942,1.0
93329704,0.0
76437801,0.0
68191064,0.0
65149894,1.0
9211054,1.0
85635,1.0
44263303,0.0
493506,1.0
7260407,0.0
75662337,1.0
88698231,0.0
70838258,0.0
43262359,1.0
17732156,0.0
63144428,0.0
85678569,0.0
39093269,0.0
13637870,0.0
62821040,1.0
47314303,0.0
35321395,0.0
57638428,1.0
86117626,1.0
28565033,1.0
26470034,0.0
29895956,0.0
8681587,1.0
15042508,1.0
85456043,0.0
85304095,0.0
34267314,0.0
57112910,0.0
72299597,0.0
11114169,0.0
59349430,0.0
96542499,1.0
9139247,1.0
73263137,0.0
8806206,0.0
99094186,0.0
79840653,1.0
85967320,0.0
51954843,0.0
92820759,0.0
5501842,0.0
58568712,0.0
21970231,0.0
59583266,0.0
29482649,0.0
44666684,1.0
65588133,0.0
52617099,0.0
46851940,0.0
5620816,0.0
82950081,0.0
49330434,0.0
93412388,1.0
65596907,0.0
81135337,1.0
40776977,0.0
24885229,0.0
8583485,0.0
25123154,0.0
52131601,1.0
55995250,0.0
94271606,1.0
35511212,1.0
43756578,0.0
38311906,1.0
30886297,1.0
70350764,0.0
24875246,0.0
49495176,1.0
48583817,1.0
28606276,1.0
25013975,1.0
65220466,0.0
38054517,1.0
33953111,1.0
97872286,1.0
57295414,1.0
26594227,0.0
55609842,1.0
81331404,1.0
71835764,0.0
83688369,1.0
89627678,1.0
72286950,0.0
70837587,1.0
24796552,0.0
70426342,1.0
67934707,1.0
48553900,0.0
67945756,0.0
99034437,1.0
61225043,1.0
58423516,1.0
60525551,0.0
93176546,1.0
19960805,1.0
52856344,1.0
10324267,0.0
73776618,1.0
94899216,1.0
92618452,0.0
80435602,1.0
17038281,0.0
21910148,0.0
70665012,1.0
17181384,0.0
44982602,0.0
3321077,1.0
66827792,1.0
32374506,1.0
29686952,1.0
11341232,1.0
31295824,1.0
46783234,0.0
54723442,0.0
40495786,1.0
55375985,0.0
43506003,1.0
52660827,0.0
72075588,1.0
98465384,0.0
83627582,0.0
21232816,0.0
94192485,0.0
63880907,1.0
86754120,1.0
41732684,1.0
23427716,0.0
70096504,0.0
23549229,0.0
40707596,0.0
69435148,0.0
92259194,0.0
94962020,0.0
82127108,1.0
21275495,1.0
1810386,0.0
59780583,1.0
34026271,0.0
23133617,1.0
22757461,1.0
31301557,1.0
84682613,0.0
32629580,0.0
56912272,1.0
83907805,0.0
6297061,1.0
58004721,1.0
6402276,0.0
10722119,1.0
92160474,1.0
8610584,1.0
40340012,0.0
62010406,1.0
19513764,0.0
38536207,1.0
35184261,0.0
11186103,0.0
71973473,0.0
31967438,0.0
56086567,1.0
13879262,0.0
45934273,0.0
48434170,1.0
57161466,1.0
21901780,0.0
1094663,1.0
38175551,0.0
29095564,1.0
49238238,0.0
14786519,1.0
39408508,1.0
82744791,0.0
42394871,0.0
9871840,0.0
74619328,0.0
53876581,0.0
87891115,1.0
81086442,1.0
72921986,1.0
16454787,0.0
14219972,0.0
61024099,1.0
29498387,1.0
30509442,0.0
36277671,0.0
47279064,0.0
3453773,1.0
49320792,1.0
5234323,0.0
91320336,0.0
25850527,0.0
21638457,0.0
23786676,1.0
84282939,0.0
90888151,0.0
12071388,1.0
51415185,0.0
63753335,0.0
48111232,1.0
61301814,0.0
17605074,0.0
96937355,1.0
25497358,0.0
18753299,1.0
78155779,0.0
71547009,1.0
10229977,0.0
97567417,0.0
97071507,1.0
87961010,1.0
20480882,1.0
83266060,0.0
35247422,0.0
94750550,1.0
14826116,0.0
25935635,1.0
41904626,1.0
11094849,0.0
24260808,1.0
5813739,0.0
64026830,1.0
987798,1.0
14404397,0.0
33492988,1.0
66813517,0.0
7132058,1.0
5308727,1.0
21910127,1.0
58193397,0.0
23667900,1.0
547551,1.0
50707517,0.0
28793526,1.0
9807993,1.0
87502946,1.0
27160518,0.0
91173477,1.0
42722953,0.0
24161695,0.0
30042746,0.0
1513266,1.0
66679335,1.0
69036228,1.0
94005442,0.0
39548937,0.0
30461006,0.0
16359236,1.0
83973752,1.0
19644719,0.0
58410222,1.0
25636639,0.0
89431544,1.0
38162306,0.0
77726496,1.0
57523145,0.0
94434454,0.0
71547641,1.0
23043170,0.0
92134780,1.0
4093894,0.0
94864243,0.0
57210145,1.0
38584018,1.0
25533019,1.0
35247086,0.0
79115962,1.0
46308869,1.0
86098000,0.0
27166161,0.0
74519316,1.0
54250959,0.0
45729557,1.0
53560753,1.0
94751380,1.0
83048651,0.0
53468179,1.0
6028275,1.0
62752470,0.0
15254530,0.0
41074726,0.0
97090468,1.0
92745074,0.0
33535313,0.0
43300058,0.0
48555373,0.0
11353867,0.0
13389616,0.0
52091338,0.0
46923945,0.0
84235447,0.0
59219623,0.0
26396826,0.0
1361341,0.0
53832869,1.0
31810428,1.0
68553737,1.0
14025913,0.0
56709831,1.0
56519127,1.0
38714155,1.0
47838429,1.0
61941411,0.0
40831123,0.0
72078831,0.0
52114084,1.0
70306921,1.0
48843075,0.0
80689446,1.0
20140418,0.0
95205845,1.0
29451506,1.0
55004652,1.0
8247744,0.0
14154413,1.0
75450308,0.0
38648487,0.0
60588851,1.0
88862322,0.0
54047312,1.0
95481247,0.0
40421301,0.0
96866054,1.0
46084699,0.0
69148229,0.0
36953699,0.0
12739123,0.0
30111028,1.0
83014080,0.0
1322942,1.0
28826381,1.0
42974849,0.0
96089073,0.0
75991312,1.0
51827388,1.0
13195994,0.0
38149474,0.0
98801178,0.0
73319163,0.0
20357009,1.0
8242368,1.0
70067992,0.0
52989826,1.0
97246642,1.0
60354929,0.0
59661557,1.0
86405342,0.0
40322944,0.0
94503917,1.0
9605096,0.0
7292705,1.0
68901242,1.0
73125353,0.0
22000295,1.0
26614582,1.0
2428102,1.0
84639734,1.0
66531409,0.0
50098039,0.0
80723592,0.0
99383287,0.0
67759312,1.0
61157299,1.0
44416819,0.0
95779125,0.0
45887693,0.0
44857168,1.0
46977616,0.0
22756680,0.0
39286513,0.0
94157282,0.0
21711616,0.0
78484785,1.0
13900192,0.0
14866430,1.0
62236786,1.0
94332415,0.0
93022789,1.0
43296158,1.0
89923306,0.0
95204601,1.0
86206724,0.0
93478792,1.0
31694584,0.0
26093478,1.0
40508730,0.0
88351231,1.0
37466831,0.0
22771802,1.0
80567667,0.0
62161840,1.0
52859730,1.0
1297829,1.0
54418606,1.0
87460303,0.0
24243511,0.0
82904098,1.0
51998915,0.0
96975786,1.0
25130933,1.0
56576080,1.0
7154063,0.0
27388228,0.0
25355724,0.0
79431697,0.0
99177185,1.0
84515014,0.0
90848766,0.0
34788345,0.0
82889584,0.0
69197914,0.0
13642050,0.0
45525762,0.0
62477395,1.0
83260097,1.0
94258484,0.0
40289546,1.0
38760997,0.0
80583738,1.0
95791843,1.0
97236127,0.0
22490949,1.0
30545522,0.0
71211832,1.0
70532099,0.0
90831629,0.0
86416983,1.0
39567641,1.0
59018861,0.0
85593106,0.0
79583123,0.0
97574052,1.0
99220694,1.0
21527087,0.0
2216764,1.0
80557463,0.0
54871418,1.0
23348169,0.0
58040316,0.0
33393472,1.0
14544715,0.0
62145393,1.0
91374393,1.0
42621506,0.0
39155224,1.0
52282240,0.0
60685784,1.0
75393406,1.0
94680386,0.0
13584143,1.0
39781026,1.0
18470346,1.0
47998342,1.0
49182911,0.0
2548573,1.0
70135813,0.0
81522114,1.0
76804225,1.0
17832283,0.0
77326951,0.0
36269079,0.0
18812819,0.0
56315843,1.0
3862472,0.0
83685209,1.0
82057183,1.0
48647125,0.0
50000543,0.0
60123411,0.0
31916733,1.0
14974851,0.0
70848169,1.0
19780347,1.0
81330533,1.0
90053651,1.0
89593527,1.0
77695202,0.0
64172822,1.0
63965959,1.0
58615216,1.0
96225304,1.0
94553454,1.0
56570145,1.0
20519875,1.0
94018403,0.0
90009918,0.0
28339867,1.0
22774372,0.0
75248245,1.0
1210592,0.0
30334335,1.0
90936101,0.0
75581098,1.0
5459938,1.0
73931370,0.0
66662997,0.0
86377946,0.0
9987500,0.0
21650358,0.0
784488,0.0
67761403,0.0
49292599,0.0
60287765,1.0
63497183,1.0
38966443,0.0
88505830,0.0
58245178,0.0
53566215,0.0
36389053,1.0
99834424,0.0
86304957,1.0
73139150,0.0
97599541,0.0
78048489,1.0
45761613,1.0
33467462,0.0
44992736,0.0
95519854,0.0
92401013,1.0
64208339,0.0
24506144,0.0
55793767,0.0
